date,close,volume,daily_return,MA7,MA30,RSI,lag_1,lag_3,lag_7,volatility_7,volatility_14
2025-02-25 00:00:00,91396.76686930266,45539703844.38777,-0.0511868169652038,95836.94571350359,98093.3023517394,34.07387090828277,96327.46309127836,96135.15541305284,95776.15723852724,0.02370242571406159,0.018916554974164626
2025-02-26 00:00:00,88755.7693356979,96742453402.56294,-0.028895962341659,94874.07111389002,97633.41970483592,32.38806567909471,91396.76686930266,96564.15414290236,95495.89153299289,0.025058425514705315,0.019773462364554822
2025-02-27 00:00:00,83900.11496524839,69277430795.68657,-0.054708042156495,93066.24874284082,97031.474552429,19.150913689976107,88755.7693356979,96327.46309127836,96554.87156259285,0.027947233316369016,0.022151349678570756
2025-02-28 00:00:00,84709.14477847965,81960688217.70384,0.0096427735953206,91112.65265656602,96478.00895687891,23.21101753660588,83900.11496524839,91396.76686930266,98384.31738240314,0.0259631752047829,0.022786318107062473
2025-03-01 00:00:00,84441.9012237131,80695237175.07367,-0.0031548371249103,89442.18777237463,95835.43968439814,19.60600317120928,84709.14477847965,88755.7693356979,96135.15541305284,0.026765606381804346,0.02223102063703608
2025-03-02 00:00:00,86005.25629681018,30634474722.6359,0.0185139729262522,87933.77379436146,95209.56444395812,24.798341689724282,84441.9012237131,83900.11496524839,96564.15414290236,0.029154926827444323,0.02336542435345224
2025-03-03 00:00:00,94261.5328653844,61859112550.80991,0.0959973485815939,87638.64090494804,94938.86906956353,46.8303956147812,86005.25629681018,84709.14477847965,96327.46309127836,0.05177202992430943,0.03632552698216333
2025-03-04 00:00:00,86124.71418722175,68715362745.4567,-0.0863217309417502,86885.49052179362,94453.86662162261,37.146358947384485,94261.5328653844,84441.9012237131,91396.76686930266,0.0585926765908025,0.04294055228857358
2025-03-05 00:00:00,87310.80531078295,65863356680.42408,0.0137717858892725,86679.06708966292,94111.94958097374,39.35603989582951,86124.71418722175,86005.25629681018,88755.7693356979,0.05815162859301764,0.04328407594607471
2025-03-06 00:00:00,90604.08098523636,51606642859.81411,0.0377189932303452,87636.77652108976,93749.85692495816,42.68652398262937,87310.80531078295,94261.5328653844,83900.11496524839,0.05425911441070283,0.04463377369941295
2025-03-07 00:00:00,90001.40087607042,47555759124.64708,-0.0066517987116292,88392.81310645989,93479.28898027235,39.37714121727875,90604.08098523636,86124.71418722175,84709.14477847965,0.05474000116716974,0.04416048585719997
2025-03-08 00:00:00,86773.33597555371,63216440874.73251,-0.0358668295059281,88725.87521386567,93152.3039518178,38.42386889459765,90001.40087607042,87310.80531078295,84441.9012237131,0.05738099972791944,0.04468885309974445
2025-03-09 00:00:00,86142.9833586432,18809360803.37126,-0.0072643584555524,88745.55050841326,92802.55610532849,37.177802867963365,86773.33597555371,90604.08098523636,86005.25629681018,0.0572192446867893,0.0445800367932853
2025-03-10 00:00:00,80751.13893300897,32013406240.51754,-0.0625918004625647,86815.4942323596,92275.64552610657,32.9924499093803,86142.9833586432,90001.40087607042,94261.5328653844,0.043338510511889965,0.046922849151288686
2025-03-11 00:00:00,78783.94057934263,49983692766.22745,-0.0243612459175136,85766.81228837688,91683.16895791763,35.275326524278896,80751.13893300897,86773.33597555371,86124.71418722175,0.032835264316692675,0.04570958164645035
2025-03-12 00:00:00,82799.1080292053,56404462275.083046,0.0509642881574199,85122.28410529437,91224.85327043128,43.262160709470095,78783.94057934263,86142.9833586432,87310.80531078295,0.039968456287619594,0.04803788857310338
2025-03-13 00:00:00,83884.24578828987,41782186208.59073,0.0131056696734199,84162.30764858772,90774.32874291322,49.980375733890405,82799.1080292053,80751.13893300897,90604.08098523636,0.036307554068379835,0.045889302959338255
2025-03-14 00:00:00,81098.90052436228,32583592654.882656,-0.033204629042709,82890.521884058,90286.29284803222,45.74352508727677,83884.24578828987,78783.94057934263,90001.40087607042,0.03722841025900488,0.04668786876744948
2025-03-15 00:00:00,83971.70916064628,28571483950.07465,0.0354235213758662,82490.28948192837,89824.14353467793,49.47773169326918,81098.90052436228,82799.1080292053,86773.33597555371,0.03995630118538559,0.04774703822146179
2025-03-16 00:00:00,84391.69087647168,10761796127.312485,0.0050014668038009,82240.10484161813,89418.47776392371,48.1610131651065,83971.70916064628,83884.24578828987,86142.9833586432,0.04005758997810284,0.04749426233488451
2025-03-17 00:00:00,82610.61750343916,21638031633.118767,-0.0211048428409801,82505.74463739389,88922.5489645262,34.422177256890905,84391.69087647168,81098.90052436228,80751.13893300897,0.031872453510708144,0.03873281764229788
2025-03-18 00:00:00,84075.36559694471,19659366246.596867,0.017730748634636,83261.66249705132,88472.72942794752,46.66488093106248,82610.61750343916,83971.70916064628,78783.94057934263,0.02958703052301597,0.032101862464235006
2025-03-19 00:00:00,82780.03048688271,24557570268.85276,-0.0154068329155035,83258.93713386239,88027.08549568293,42.652721365436214,84075.36559694471,84391.69087647168,82799.1080292053,0.02432752143431013,0.031999453465293586
2025-03-20 00:00:00,86815.44109470697,33871216993.304657,0.0487486001646702,83677.6793204934,87728.3949575556,44.00059844422885,82780.03048688271,82610.61750343916,83884.24578828987,0.03043685823555463,0.033200833593252266
2025-03-21 00:00:00,84270.84358966233,27579127651.06656,-0.0293104253455182,84130.8140441077,87354.2266927779,41.451284371532864,86815.44109470697,84075.36559694471,81098.90052436228,0.02964069491417755,0.0339605894424696
2025-03-22 00:00:00,84009.532917822,18091004975.919056,-0.0031008431945065,84136.21743798994,86936.04873795221,45.47663687444276,84270.84358966233,82780.03048688271,83971.70916064628,0.02666579149834199,0.032712982534205695
2025-03-23 00:00:00,83793.30854192551,7771134681.982918,-0.0025738076190472,84050.73424734049,86449.68177660296,46.101572003839756,84009.532917822,86815.44109470697,84391.69087647168,0.026599920963752337,0.03267684708308411
2025-03-24 00:00:00,85787.70914901773,12617587530.619724,0.0238014304697651,84504.60448242314,86104.76690113512,59.418114514497034,83793.30854192551,84270.84358966233,82610.61750343916,0.026276483999486053,0.02808225693242816
2025-03-25 00:00:00,87327.72969669085,27270889835.1835,0.0179515289888207,84969.22792524402,85796.88608626141,66.2358076826784,85787.70914901773,84009.532917822,84075.36559694471,0.026293460710321466,0.026969583535577366
2025-03-26 00:00:00,87520.58391530563,30351832942.7056,0.0022083961106582,85646.44984359015,85503.32344706231,60.497184663820484,87327.72969669085,83793.30854192551,82780.03048688271,0.024729827340747523,0.023932270598999
2025-03-27 00:00:00,86960.8555491039,25522877558.70056,-0.0063953911315695,85667.22333707543,85355.45973638902,57.003806911468224,87520.58391530563,85787.70914901773,86815.44109470697,0.01736343238665759,0.023943673460987972
2025-03-28 00:00:00,87227.27158032371,24620445368.489468,0.0030636316712566,86089.57019288419,85304.50981120988,65.758291244464,86960.8555491039,87327.72969669085,84270.84358966233,0.011442751248436056,0.02159010777560174
2025-03-29 00:00:00,84359.46915506005,31674486232.09732,-0.0328773601799847,86139.5610839182,85319.82161753693,50.99733003160178,87227.27158032371,87520.58391530563,84009.532917822,0.01838316163132609,0.022004406778163087
2025-03-30 00:00:00,82679.17255385047,16837439419.924389,-0.0199182927303757,85980.39879990749,85252.15587671594,45.86352598218072,84359.46915506005,86960.8555491039,83793.30854192551,0.02000184932209661,0.02261624477704581
2025-03-31 00:00:00,82356.38111183756,13428975108.070734,-0.0039041445631627,85490.2090803103,85182.63853965345,49.339369012483196,82679.17255385047,87227.27158032371,85787.70914901773,0.016548998447801496,0.0219095125118106
2025-04-01 00:00:00,82514.09365397849,30326148749.91535,0.0019150008780346,84802.54678849426,85066.26645155904,45.647391813227415,82356.38111183756,84359.46915506005,87327.72969669085,0.013572035507433721,0.021324971528137573
2025-04-02 00:00:00,85237.5876052852,29172899851.734768,0.0330064093381141,84476.40445849134,84765.46827622241,56.34599369092389,82514.09365397849,82679.17255385047,87520.58391530563,0.020600179955637184,0.022711752130398104
2025-04-03 00:00:00,82526.4221526433,46332905657.77597,-0.0318071584240119,83842.91397328269,84645.52520840314,38.111694132013,85237.5876052852,82356.38111183756,86960.8555491039,0.023246631688689554,0.02010126285145365
2025-04-04 00:00:00,83163.98757387721,36594464539.14662,0.007725591448211,83262.44482950462,84507.29795050627,46.569331364358604,82526.4221526433,82514.09365397849,87227.27158032371,0.023653484605340523,0.018829287269917214
2025-04-05 00:00:00,83852.00765399594,35647289400.47406,0.0082730530388233,83189.9503293526,84282.22883946494,49.52433692865789,83163.98757387721,85237.5876052852,84359.46915506005,0.020983032721422188,0.018966272640424043
2025-04-06 00:00:00,83595.88550177493,14910400035.531416,-0.0030544546205484,83320.90932191323,84068.71166032174,49.40529460367508,83852.00765399594,82526.4221526433,82679.17255385047,0.01930622512777456,0.018971789530293076
2025-04-07 00:00:00,78211.48358199988,36140377231.68329,-0.0644098915569322,82728.78110336499,83783.31658053662,31.04843579069501,83595.88550177493,83163.98757387721,82356.38111183756,0.031772360155823444,0.024345667050473845
2025-04-08 00:00:00,79179.29226757778,82909748172.59216,0.0123742530029264,82252.38090530774,83551.19354416778,29.016372614813505,78211.48358199988,83852.00765399594,82514.09365397849,0.03249414194563488,0.02396086612746085
2025-04-09 00:00:00,76329.090356324,47812787635.22632,-0.035996809640857,80979.73844117043,83403.79192494493,24.64951213275124,79179.29226757778,83595.88550177493,85237.5876052852,0.029195616195226336,0.02502042567884731
2025-04-10 00:00:00,82622.17029546302,87408220482.11568,0.0824466780589325,80993.41674728754,83531.73291548228,42.19853957170822,76329.090356324,78211.48358199988,82526.4221526433,0.045688627261615156,0.03508937434195917
2025-04-11 00:00:00,79596.35732250768,41213520154.25157,-0.0366222886924272,80483.75528280619,83424.97455859237,37.517428712238235,82622.17029546302,79179.29226757778,83163.98757387721,0.04764186953684537,0.03614184747521112
2025-04-12 00:00:00,83439.28818043756,39813566443.76779,0.0482802352670379,80424.79535801212,83410.14263833061,48.541312592364704,79596.35732250768,76329.090356324,83852.00765399594,0.051760962100294745,0.037948522015026576
2025-04-13 00:00:00,85305.09728392666,22428929482.06912,0.0223612778126087,80668.96846974807,83550.34919698277,54.13832326838504,83439.28818043756,82622.17029546302,83595.88550177493,0.05236361127184636,0.037934151488317254
2025-04-14 00:00:00,83600.82010054543,28731125717.93436,-0.019978608988731,81438.87368668316,83537.98622831274,51.87934014785609,85305.09728392666,79596.35732250768,78211.48358199988,0.04483158252312014,0.038396361969943095
2025-04-15 00:00:00,84523.4524914945,33155578229.34352,0.0110361643562759,82202.32514724271,83542.37828214682,52.96599022117259,83600.82010054543,83439.28818043756,79179.29226757778,0.04482465977915356,0.03847665998651146
2025-04-16 00:00:00,83656.49248858042,25084671427.622566,-0.010257034909942,83249.09688042218,83577.24078165153,47.53083427189644,84523.4524914945,85305.09728392666,76329.090356324,0.04132042756123671,0.037555968697590494
2025-04-17 00:00:00,84105.77942167096,26948109141.803364,0.0053706164306597,83461.04104130903,83578.25457580909,52.6539439922677,83656.49248858042,83600.82010054543,82622.17029546302,0.028192658932493862,0.036485425340731875
2025-04-18 00:00:00,84930.90857600998,19323821375.14309,0.0098106118273058,84223.11979180937,83649.95051211333,52.95052613922181,84105.77942167096,84523.4524914945,79596.35732250768,0.022166618481727667,0.03651497958950023
2025-04-19 00:00:00,84433.75017215389,9550691272.782003,-0.0058536805056212,84365.18579062598,83570.5608146949,50.977665556015424,84930.90857600998,83656.49248858042,83439.28818043756,0.014510048571281553,0.03652695550350034
2025-04-20 00:00:00,85126.66244301842,12635983530.804457,0.0082065793530636,84339.69509906766,83599.08810980675,52.53537261587929,84433.75017215389,84105.77942167096,85305.09728392666,0.011919573898693935,0.03655223241945283
2025-04-21 00:00:00,85073.16544858096,12625843856.313684,-0.0006284399376431,84550.03014878703,83634.54252749872,63.802037109038345,85126.66244301842,84930.90857600998,83600.82010054543,0.008260597318407947,0.031238704982844732
2025-04-22 00:00:00,87452.04699068287,40070025414.28289,0.0279627721568644,84968.4007915282,83756.50047579063,65.74648873151531,85073.16544858096,84433.75017215389,84523.4524914945,0.012537195723920931,0.031739233826087385
2025-04-23 00:00:00,93576.1658857398,53841992235.36636,0.0700283081505159,86385.4969911224,84016.11570034803,79.1902908122737,87452.04699068287,85126.66244301842,83656.49248858042,0.025907159050462703,0.03315877168834271
2025-04-24 00:00:00,93605.45230873208,39901515879.65954,0.000312968828281,87742.59311784543,84225.3731207494,73.59084754609684,93576.1658857398,85073.16544858096,84105.77942167096,0.026333490041010446,0.027038059460982495
2025-04-25 00:00:00,93872.81422867288,30031246761.09345,0.0028562643878795,89020.00821108298,84437.11413119499,84.78627799259674,93605.45230873208,87452.04699068287,84930.90857600998,0.0267206626635979,0.023739026539963338
2025-04-26 00:00:00,94773.11200643536,39336184715.04292,0.0095906124170237,90497.05990169464,84697.5226797727,82.23937860123225,93872.81422867288,93576.1658857398,84433.75017215389,0.025343003515470523,0.0213343388365108
2025-04-27 00:00:00,94644.06637120109,15445392739.787264,-0.0013616270744123,91856.68903429214,84944.74917280194,79.47749560275466,94773.11200643536,93605.45230873208,85126.66244301842,0.026135924282494397,0.021162326789796484
2025-04-28 00:00:00,93809.33781968225,15926259371.05796,-0.0088196606879186,93104.71365873519,85259.74479495602,84.09363193681104,94644.06637120109,93872.81422867288,85073.16544858096,0.027144256279684285,0.020231345426921274
2025-04-29 00:00:00,95030.60645474444,31913814736.53902,0.0130186254742536,94187.36501074399,85671.45925831916,84.404715028831,93809.33781968225,94773.11200643536,87452.04699068287,0.026476202461235783,0.020257784178096216
2025-04-30 00:00:00,94256.35946318062,25882629766.278942,-0.0081473434764676,94284.53552180696,86068.1252033639,84.9203177041944,95030.60645474444,94644.06637120109,93576.1658857398,0.008244308263408879,0.020114152389037746
2025-05-01 00:00:00,94235.75331048168,26541700309.366142,-0.0002186181687505,94374.57852205691,86458.84719191403,84.34229536288352,94256.35946318062,93809.33781968225,93605.45230873208,0.008254823682687975,0.020241219647527477
2025-05-02 00:00:00,96426.94522273028,30207566405.46884,0.0232522353275959,94739.45437835083,86831.8257791622,85.66962613030135,94235.75331048168,95030.60645474444,93872.81422867288,0.011843545157867334,0.020631384303462716
2025-05-03 00:00:00,96855.5681343944,23276376191.483967,0.0044450533061486,95036.94811091639,87309.4639785539,88.70673811132887,96426.94522273028,94256.35946318062,94773.11200643536,0.011588571232048803,0.020229194810314956
2025-05-04 00:00:00,95922.86842404422,13797554863.642817,-0.0096297995904167,95219.6341184654,87734.7600068928,83.1459619683883,96855.5681343944,94235.75331048168,94644.06637120109,0.012511678724367458,0.02090366379861321
2025-05-05 00:00:00,94326.62048529249,14903122945.616686,-0.0166409529341349,95293.53164212403,88083.91376793601,75.95114715451953,95922.86842404422,96426.94522273028,93809.33781968225,0.013908698630968606,0.021872570110803728
2025-05-06 00:00:00,94758.8237105546,24086456278.20385,0.0045819856901319,95254.70553581118,88456.01170822867,73.00343298091073,94326.62048529249,96855.5681343944,95030.60645474444,0.013017340755187824,0.021077824736624163
2025-05-07 00:00:00,96854.53198815876,23348052607.07188,0.0221162335658113,95625.87303937948,89077.44665510063,63.82866520402212,94758.8237105546,95922.86842404422,94256.35946318062,0.014882871133527384,0.011657618303675366
2025-05-08 00:00:00,97026.493769668,64376174032.08048,0.0017754644824494,96024.55024783468,89672.35337183697,64.25886492148786,96854.53198815876,94326.62048529249,94235.75331048168,0.014807860317206972,0.011642810701445456
2025-05-09 00:00:00,103076.27555512934,50020047720.65604,0.0623518541216481,96974.45458103453,90563.92621179715,75.88352143495482,97026.493769668,94758.8237105546,96426.94522273028,0.026173464756180955,0.019760176860658334
2025-05-10 00:00:00,102962.540456923,40800894903.23446,-0.0011034071380033,97846.87919853863,91241.9385505125,74.0978255177791,103076.27555512934,96854.53198815876,96855.5681343944,0.02644726298051575,0.019853791044963612
2025-05-11 00:00:00,104630.8792994166,21558992540.04244,0.0162033574063917,99090.88075216326,92076.42261640944,76.94573611625285,102962.540456923,97026.493769668,95922.86842404422,0.02517570807282311,0.019899867190452804
2025-05-12 00:00:00,103994.061616746,27389436049.454792,-0.0060863263974706,100471.94377094232,92761.58173095305,77.77637155673125,104630.8792994166,103076.27555512934,94326.62048529249,0.023373269237477807,0.01974158686875372
2025-05-13 00:00:00,102876.8304286011,43090605819.36596,-0.0107432210145064,101631.65901637754,93347.30616910888,71.52080368018404,103994.061616746,102962.540456923,94758.8237105546,0.025086143528167112,0.020251572028663695
2025-05-14 00:00:00,104184.49039270742,33861432519.50822,0.0127109278022894,102678.79593131307,94033.42851218094,76.45694540627683,102876.8304286011,104630.8792994166,96854.53198815876,0.024707619688485397,0.019905442453713357
2025-05-15 00:00:00,103594.42575090707,28398245846.798244,-0.0056636514665108,103617.07192863293,94669.12762082803,74.20480078163834,104184.49039270742,103994.061616746,97026.493769668,0.02530961041824684,0.020116944637569537
2025-05-16 00:00:00,103708.8513642364,31823340473.339912,0.0011045537682159,103707.43990136252,95337.53958334989,71.10024834522686,103594.42575090707,102876.8304286011,103076.27555512934,0.010043231420115846,0.019602220681509915
2025-05-17 00:00:00,103556.03493982446,25887953182.14765,-0.0014735138071796,103792.22482749129,95985.881433955,69.73082531981876,103708.8513642364,104184.49039270742,102962.540456923,0.010056608679990212,0.01968774013184809
2025-05-18 00:00:00,103212.36483885496,18950056010.479057,-0.0033186873287414,103589.57990455392,96595.26330938317,72.23673504968717,103556.03493982446,103594.42575090707,104630.8792994166,0.007467596145648889,0.019397986803911003
2025-05-19 00:00:00,106030.6376831359,30744060179.802963,0.0273055737912903,103880.51934260961,97315.15955974924,83.22609686231164,103212.36483885496,103708.8513642364,103994.061616746,0.012989501214623637,0.01910782757959909
2025-05-20 00:00:00,105629.41580436694,43339734153.75087,-0.0037840183510728,104273.74582486188,97998.5846717942,80.91449719752549,106030.6376831359,103556.03493982446,102876.8304286011,0.012005099330275413,0.019370625325468092
2025-05-21 00:00:00,106786.71995834044,36393687094.25122,0.010956267675634,104645.49290566659,98722.36982211951,79.83839375775912,105629.41580436694,103212.36483885496,104184.49039270742,0.011805670429585493,0.018968568581623838
2025-05-22 00:00:00,109665.86371625264,60722883113.84,0.0269616274292852,105512.84118643026,99462.8303796385,82.6590538043259,106786.71995834044,106030.6376831359,103594.42575090707,0.013813158126880581,0.019602401960333433
2025-05-23 00:00:00,111560.356938144,52218408239.45193,0.0172751406654045,106634.48483984561,100062.30341471866,77.91698675944204,109665.86371625264,105629.41580436694,103708.8513642364,0.013771056872488915,0.012614091546493308
2025-05-24 00:00:00,107216.66856870624,49251745837.96465,-0.0389357697362529,107157.43250111445,100516.01062338446,60.95005289520738,111560.356938144,106786.71995834044,103556.03493982446,0.023246557930931538,0.01735439029532215
2025-05-25 00:00:00,107831.36374380375,27128230116.51716,0.005733205324353,107817.2894875357,100981.29560722216,58.710457965913214,107216.66856870624,109665.86371625264,103212.36483885496,0.022942937308963,0.0169645578326812
2025-05-26 00:00:00,108861.81037744328,29652659665.048733,0.0095560938660459,108221.74272957961,101450.91888625575,62.9701945348736,107831.36374380375,111560.356938144,106030.6376831359,0.02117306757528834,0.016885466274697707
2025-05-27 00:00:00,109377.71513263127,27950577137.918888,0.00473907932818,108757.2140621888,101942.04051163676,67.89515962325791,108861.81037744328,107216.66856870624,105629.41580436694,0.020896366030213373,0.016387144488943566
2025-05-28 00:00:00,109068.45694901443,38978783508.88622,-0.002827433204669,109083.17648942795,102450.67781594783,64.22619024044491,109377.71513263127,107831.36374380375,106786.71995834044,0.020911168882224475,0.016315158265854564
2025-05-29 00:00:00,107838.18431100152,29794278037.284943,-0.0112798206963542,108822.07943153493,102877.59707782305,61.91691176600994,109068.45694901443,108861.81037744328,109665.86371625264,0.01853335076649198,0.016621381743802583
2025-05-30 00:00:00,105745.41660358038,38279231892.56757,-0.0194065554867436,107991.3736694544,103260.56564916973,55.147012193462785,107838.18431100152,109377.71513263127,111560.356938144,0.017233281000722318,0.017672144428929865
2025-05-31 00:00:00,104010.91956242644,39680060337.61021,-0.0164025741905792,107533.40952570015,103586.40452423455,51.06452392238481,105745.41660358038,109068.45694901443,107216.66856870624,0.011546440662053788,0.018306725236089436
2025-06-01 00:00:00,104687.50742934884,20432694555.09522,0.0065049695721257,107084.28719506375,103861.7565977885,53.3991725325109,104010.91956242644,107838.18431100152,107831.36374380375,0.011660989636543434,0.018338599576620748
2025-06-02 00:00:00,105710.00593822816,17721500507.53389,0.0097671492424191,106634.02941803301,104156.90452458295,49.19450512277942,104687.50742934884,105745.41660358038,108861.81037744328,0.011702561975434855,0.0169634588955076
2025-06-03 00:00:00,105884.74263221148,26313843058.73954,0.0016529815927304,106135.03334654447,104488.96699818854,50.648818366579995,105710.00593822816,104010.91956242644,109377.71513263127,0.011366073219537634,0.016934388656728118
2025-06-04 00:00:00,105434.47745144973,25925661121.080395,-0.0042524085110707,105615.89341832093,104859.22889706044,46.435699624016245,105884.74263221148,104687.50742934884,109068.45694901443,0.011342394267027073,0.016684648507159023
2025-06-05 00:00:00,104812.9182188067,25812143562.79796,-0.0058952180317793,105183.71254800739,105194.36538066884,35.4803704642825,105434.47745144973,105710.00593822816,107838.18431100152,0.01100519726969687,0.014671766154661054
2025-06-06 00:00:00,101650.7387545425,39711941132.0234,-0.0301697492828399,104598.75856957342,105354.2389395483,22.441678712387997,104812.9182188067,105884.74263221148,105745.41660358038,0.013889643636469936,0.015070888189790698
2025-06-07 00:00:00,104409.74967959142,29897390978.090103,0.0271420646701952,104655.73430059699,105600.34746987908,41.43954353491734,101650.7387545425,105434.47745144973,104010.91956242644,0.01749744397269199,0.01447167888756536
2025-06-08 00:00:00,105681.4546141758,17749731308.73042,0.012179944291476,104797.72675557225,105687.18677184731,43.6959059215948,104409.74967959142,104812.9182188067,104687.50742934884,0.017938308704186817,0.014827851972725835
2025-06-09 00:00:00,105692.24740699006,16044679696.270103,0.0001021257026945,104795.18982253825,105778.17700351619,40.1149080964431,105681.4546141758,101650.7387545425,105710.00593822816,0.017562997954764428,0.014505465350885469
2025-06-10 00:00:00,110261.57485948496,38222993297.50514,0.0432323804687371,105420.4515692916,105965.86685551847,52.20024780977397,105692.24740699006,104409.74967959142,105884.74263221148,0.024017549525515738,0.018873721102121217
2025-06-11 00:00:00,110212.73252109604,36303839182.734825,-0.0004429679011129,106103.05943638392,106173.1558856635,52.88593468607187,110261.57485948496,105681.4546141758,105434.47745144973,0.023787299915162086,0.018849803870733622
2025-06-12 00:00:00,108679.9760916168,30338936631.626648,-0.0139072536758477,106655.49627535681,106366.59407443067,52.09114562024352,110212.73252109604,105692.24740699006,104812.9182188067,0.024664896468693787,0.018993034498534508
