date,close,volume,daily_return
2025-04-27 00:00:00,94644.06637120109,15445392739.787264,-0.0013616270744123415
2025-04-28 00:00:00,93809.33781968225,15926259371.05796,-0.008819660687918618
2025-04-29 00:00:00,95030.60645474444,31913814736.53902,0.013018625474253698
2025-04-30 00:00:00,94256.35946318062,25882629766.278942,-0.008147343476467617
2025-05-01 00:00:00,94235.75331048168,26541700309.366142,-0.00021861816875057283
2025-05-02 00:00:00,96426.94522273028,30207566405.468838,0.023252235327595905
2025-05-03 00:00:00,96855.5681343944,23276376191.483967,0.004445053306148639
2025-05-04 00:00:00,95922.86842404422,13797554863.642817,-0.009629799590416765
2025-05-05 00:00:00,94326.62048529249,14903122945.616686,-0.016640952934134923
2025-05-06 00:00:00,94758.8237105546,24086456278.20385,0.004581985690131907
2025-05-07 00:00:00,96854.53198815876,23348052607.071877,0.022116233565811383
2025-05-08 00:00:00,97026.493769668,64376174032.08048,0.0017754644824494736
2025-05-09 00:00:00,103076.27555512934,50020047720.65604,0.06235185412164812
2025-05-10 00:00:00,102962.540456923,40800894903.23446,-0.0011034071380033872
2025-05-11 00:00:00,104630.8792994166,21558992540.04244,0.016203357406391783
2025-05-12 00:00:00,103994.061616746,27389436049.454792,-0.006086326397470643
2025-05-13 00:00:00,102876.8304286011,43090605819.36596,-0.010743221014506421
2025-05-14 00:00:00,104184.49039270742,33861432519.50822,0.01271092780228944
2025-05-15 00:00:00,103594.42575090707,28398245846.798244,-0.005663651466510822
2025-05-16 00:00:00,103708.8513642364,31823340473.339912,0.0011045537682159434
2025-05-17 00:00:00,103556.03493982446,25887953182.14765,-0.0014735138071796383
2025-05-18 00:00:00,103212.36483885496,18950056010.479057,-0.00331868732874141
2025-05-19 00:00:00,106030.6376831359,30744060179.802963,0.027305573791290394
2025-05-20 00:00:00,105629.41580436694,43339734153.75087,-0.003784018351072893
2025-05-21 00:00:00,106786.71995834044,36393687094.25122,0.010956267675634068
2025-05-22 00:00:00,109665.86371625264,60722883113.84,0.026961627429285207
2025-05-23 00:00:00,111560.356938144,52218408239.45193,0.017275140665404587
2025-05-24 00:00:00,107216.66856870624,49251745837.96465,-0.0389357697362529
2025-05-25 00:00:00,107831.36374380375,27128230116.51716,0.005733205324353063
2025-05-26 00:00:00,108861.81037744328,29652659665.048733,0.009556093866045945
2025-05-27 00:00:00,109377.71513263127,27950577137.918888,0.004739079328180074
2025-05-28 00:00:00,109068.45694901443,38978783508.88622,-0.00282743320466905
2025-05-29 00:00:00,107838.18431100152,29794278037.284943,-0.011279820696354248
2025-05-30 00:00:00,105745.41660358038,38279231892.56757,-0.019406555486743637
2025-05-31 00:00:00,104010.91956242644,39680060337.61021,-0.016402574190579222
2025-06-01 00:00:00,104687.50742934884,20432694555.09522,0.006504969572125763
2025-06-02 00:00:00,105710.00593822816,17721500507.53389,0.00976714924241917
2025-06-03 00:00:00,105884.74263221148,26313843058.73954,0.0016529815927304181
2025-06-04 00:00:00,105434.47745144973,25925661121.080395,-0.004252408511070782
2025-06-05 00:00:00,104812.9182188067,25812143562.79796,-0.005895218031779392
2025-06-06 00:00:00,101650.7387545425,39711941132.0234,-0.030169749282839997
2025-06-07 00:00:00,104409.74967959142,29897390978.090103,0.0271420646701952
2025-06-08 00:00:00,105681.4546141758,17749731308.73042,0.012179944291476064
2025-06-09 00:00:00,105692.24740699006,16044679696.270103,0.00010212570269452215
2025-06-10 00:00:00,110261.57485948496,38222993297.50514,0.04323238046873712
2025-06-11 00:00:00,110212.73252109604,36303839182.734825,-0.00044296790111297835
2025-06-12 00:00:00,108679.9760916168,30338936631.626648,-0.013907253675847775
2025-06-13 00:00:00,105979.22902375912,35865159511.38857,-0.02485045695612742
2025-06-14 00:00:00,106045.56440819205,49471015505.74361,0.0006259281657734483
2025-06-15 00:00:00,105482.90611628916,17916412455.866283,-0.00530581637282912
2025-06-16 00:00:00,105554.49383061715,16568441852.649668,0.0006786664964375522
2025-06-17 00:00:00,106951.2720181497,32095957011.724205,0.013232768561933117
2025-06-18 00:00:00,104683.42479835715,38603212010.88944,-0.021204490390798636
2025-06-19 00:00:00,104722.695052907,30339326410.154945,0.0003751334523636185
2025-06-20 00:00:00,104690.65002458123,18063282658.152294,-0.00030599888887106186
2025-06-21 00:00:00,103290.105144757,30632751225.407444,-0.013377936611296048
2025-06-22 00:00:00,101532.5683847329,21644463198.71953,-0.017015538492878735
2025-06-23 00:00:00,100852.58264648831,51287142390.02526,-0.006697217937676414
2025-06-24 00:00:00,105511.62437933136,50011797128.6837,0.046196553529760154
2025-06-25 00:00:00,105976.06929808448,31704641076.941063,0.0044018364941795785
2025-06-26 00:00:00,107238.53045016268,30468274982.034847,0.011912700295830136
2025-06-27 00:00:00,106984.01253775664,24320699663.15122,-0.002373381202983915
2025-06-28 00:00:00,107078.91560644074,25194306261.888832,0.0008870771102420516
2025-06-29 00:00:00,107331.58548463575,8960877693.57604,0.002359660412734055
2025-06-30 00:00:00,108396.61631317894,14881078675.366829,0.009922809056944759
2025-07-01 00:00:00,107132.79910701896,22489515582.41552,-0.011659194254814764
2025-07-02 00:00:00,105613.39974163056,25033160828.30909,-0.01418239211570127
2025-07-03 00:00:00,108824.44423167944,36395184773.06136,0.03040376029844971
2025-07-04 00:00:00,109602.20483914016,29892049537.628605,0.007146929285528181
2025-07-05 00:00:00,108040.8919400104,24248906784.57383,-0.014245269074844358
2025-07-06 00:00:00,108217.46849992426,10042942280.966904,0.0016343493351749228
2025-07-07 00:00:00,109215.19771840284,14638669497.351295,0.009219668804942183
2025-07-08 00:00:00,108300.71675785031,25493246475.80407,-0.0083732024448685
2025-07-09 00:00:00,108953.19187727802,20488865138.27645,0.006024661137622678
2025-07-10 00:00:00,111327.53054245668,37078460440.66385,0.021792281843867833
2025-07-11 00:00:00,115879.65030112496,56204086624.04028,0.04088943441471793
2025-07-12 00:00:00,117571.02510036016,64185145923.88688,0.01459596050592138
2025-07-13 00:00:00,117418.95745007684,24351256098.393543,-0.0012934109416288253
2025-07-14 00:00:00,119117.55666327637,27310851454.97692,0.014466141158864687
2025-07-15 00:00:00,119833.67446712356,68915956378.80447,0.006011857730355619
2025-07-16 00:00:00,117678.19493404306,80299520980.2335,-0.017987260614893863
2025-07-17 00:00:00,118748.1627367753,50374263848.76278,0.009092319977646923
2025-07-18 00:00:00,119445.36520434044,49282617205.72662,0.005871269512696564
2025-07-19 00:00:00,117988.94664455787,58896449260.69391,-0.01219317766989969
2025-07-20 00:00:00,117901.62655900871,23934511126.349533,-0.0007400700492072865
2025-07-21 00:00:00,117256.9208222684,36702153882.06748,-0.00546816660258409
2025-07-22 00:00:00,117482.46977767294,46344384345.39471,0.0019235449287162698
2025-07-23 00:00:00,119955.79570607652,58939000420.94166,0.021052723296370646
2025-07-24 00:00:00,118629.05588130427,45225685167.61703,-0.011060239457067245
2025-07-25 00:00:00,118354.43517438594,51940414419.3327,-0.0023149531527343337
2025-07-26 00:00:00,117540.8083708574,91617702596.10349,-0.006874493569503648
2025-07-27 00:00:00,117959.54234360624,25145925063.881348,0.003562456125260516
2025-07-28 00:00:00,119418.91405141471,30220402191.467663,0.012371798659216893
2025-07-29 00:00:00,118003.30201607826,43433742203.62158,-0.011854169388334723
2025-07-30 00:00:00,117853.30892863822,42860287143.68828,-0.0012710922904479727
2025-07-31 00:00:00,117833.24087995924,43054424656.58649,-0.00017027989168405533
2025-08-01 00:00:00,115700.00243915782,45238249453.35885,-0.01810387650268075
2025-08-02 00:00:00,113234.6051343189,65794680822.25255,-0.02130853286831491
2025-08-03 00:00:00,112554.90232221724,33543439044.09785,-0.006002606811719824
2025-08-04 00:00:00,114199.10966460756,24689273719.085533,0.014608047348158681
2025-08-05 00:00:00,115138.68613070175,32488023582.82734,0.00822752882096589
2025-08-06 00:00:00,114128.35408881678,37316213251.97167,-0.00877491376563111
2025-08-07 00:00:00,115022.09576830892,32052509631.058872,0.007831022243575125
2025-08-08 00:00:00,117463.47451085236,38289687095.00489,0.021225302201597573
2025-08-09 00:00:00,116688.36663186055,33017415812.97353,-0.006598714044681153
2025-08-10 00:00:00,116510.08393213755,27638785406.21056,-0.0015278532459491734
2025-08-11 00:00:00,119266.92516880557,37157754754.85189,0.02366182517106208
2025-08-12 00:00:00,118773.79960860992,61739781527.95854,-0.004134637993707835
2025-08-13 00:00:00,120202.53485503166,46941089789.57991,0.012029043872721079
2025-08-14 00:00:00,123560.99363577303,61818118105.53991,0.027939999641370283
2025-08-15 00:00:00,118405.59579823952,73822008367.99681,-0.041723505823612395
2025-08-16 00:00:00,117339.79190213275,44268714220.021,-0.009001296677927928
2025-08-17 00:00:00,117501.21653394958,23202714236.542347,0.0013757023870595297
2025-08-18 00:00:00,117542.83687778088,20906566026.645443,0.0003542120248538616
2025-08-19 00:00:00,116256.41276740946,47337926940.98573,-0.010944300346511282
2025-08-20 00:00:00,112778.34483555844,46156885037.403885,-0.029917213588978364
2025-08-21 00:00:00,114252.39755195397,42166369117.006935,0.01307035245591548
2025-08-22 00:00:00,112414.39987336512,32048202090.65466,-0.016087169442138394
2025-08-23 00:00:00,116834.24948202296,50878158870.82928,0.03931746834601979
2025-08-24 00:00:00,115359.98346714744,27306719885.257973,-0.012618440409482568
2025-08-25 00:00:00,113399.54847314973,40682656776.69001,-0.016994064450052693
2025-08-26 00:00:00,110185.35443900424,52854872363.93656,-0.02834397559269408
2025-08-27 00:00:00,111842.70999260596,43023800053.0546,0.015041523095695952
2025-08-28 00:00:00,111216.08479629167,36957904262.99581,-0.00560273616720941
2025-08-29 00:00:00,112525.59740669793,34222495087.20689,0.011774489389774878
2025-08-30 00:00:00,108480.30666639366,51702115726.38959,-0.03594996012936935
2025-08-31 00:00:00,108781.95727925688,27799981330.792213,0.002780694691349561
2025-09-01 00:00:00,108253.36092385623,26140904019.246822,-0.004859228208623501
2025-09-02 00:00:00,109162.68557992298,42999610648.39302,0.008399966969213635
2025-09-03 00:00:00,111190.18209845416,50235464642.84596,0.01857316451826163
2025-09-04 00:00:00,111711.51977725116,36406080683.42747,0.004688702446187021
2025-09-05 00:00:00,110724.736377486,38708366685.43147,-0.008833318190753947
2025-09-06 00:00:00,110662.18112628513,56020470627.40665,-0.0005649618436445181
2025-09-07 00:00:00,110209.1888247784,19340758702.07633,-0.00409346984576231
2025-09-08 00:00:00,111131.9923868407,22147049159.335133,0.008373199838440648
2025-09-09 00:00:00,112025.12878118773,37159847899.8603,0.008036717196953536
2025-09-10 00:00:00,111547.43956434788,45338021458.38368,-0.004264125576439959
2025-09-11 00:00:00,113975.32489468766,52205187155.05567,0.021765495826905124
2025-09-12 00:00:00,115503.16663193036,43752917632.95067,0.013405021996247157
2025-09-13 00:00:00,116160.14344594492,51192951485.8644,0.005687954998741418
2025-09-14 00:00:00,115970.58488443034,30063858747.76022,-0.0016318726534871875
2025-09-15 00:00:00,115373.55555886828,26889399414.610912,-0.005148109981139015
2025-09-16 00:00:00,115397.25272727507,46947581231.08198,0.00020539514702488937
2025-09-17 00:00:00,116762.8496864193,39964451595.09973,0.011833877556614025
2025-09-18 00:00:00,116455.9464822532,54740952295.37868,-0.002628431945523091
2025-09-19 00:00:00,117145.49508952006,43642467075.25838,0.005921111184922889
2025-09-20 00:00:00,115655.81046441344,34296721252.33001,-0.012716533606078717
2025-09-21 00:00:00,115715.51536781774,18774953731.290398,0.0005162291731350965
2025-09-22 00:00:00,115304.47999407038,18659113982.495464,-0.0035521198038208635
2025-09-23 00:00:00,112696.74101711863,69152342029.46799,-0.022616111508294012
2025-09-24 00:00:00,112022.16587861197,46154878824.043465,-0.0059857555100391036
2025-09-25 00:00:00,113320.56908541008,46677543220.334526,0.011590591885226376
2025-09-26 00:00:00,108963.53013595636,74481796351.47305,-0.038448791641434554
2025-09-27 00:00:00,109710.20874667744,55257214020.568245,0.0068525552521052635
2025-09-28 00:00:00,109654.81021075726,23294896964.31016,-0.0005049533361849434
2025-09-29 00:00:00,112142.57362752674,31274654338.51212,0.022687225594463012
2025-09-30 00:00:00,114309.15041119448,57833295882.65785,0.019319841819074535
2025-10-01 00:00:00,114024.22783550054,57718901820.70616,-0.002492561397482329
2025-10-02 00:00:00,118503.24451752484,69920179085.4708,0.03928127177047025
2025-10-03 00:00:00,120611.71911591051,71252850672.75252,0.017792547427457617
2025-10-04 00:00:00,122250.15186842805,83155430408.51796,0.013584357842897132
2025-10-05 00:00:00,122380.93708463266,35161626561.80918,0.0010698163904563351
2025-10-06 00:00:00,123506.18520027678,72011486031.26575,0.009194635557218778
2025-10-07 00:00:00,124773.50823074432,69605991064.72382,0.010261211034997553
2025-10-08 00:00:00,121518.75593575073,76087884719.80028,-0.026085283175452334
2025-10-09 00:00:00,123352.50487523204,62576032795.36722,0.015090254383865354
2025-10-10 00:00:00,121698.03066778315,72097306668.91356,-0.013412570819882008
2025-10-11 00:00:00,113201.74064138904,151002213089.8765,-0.06981452353643813
2025-10-12 00:00:00,110853.11663883904,108643865752.17674,-0.02074724283604601
2025-10-13 00:00:00,115189.5714637257,93857100744.12454,0.03911892562312791
2025-10-14 00:00:00,115222.28302116522,68935270367.04033,0.000283980199108802
2025-10-15 00:00:00,113156.56943826911,91211854988.91518,-0.017928073708769143
2025-10-16 00:00:00,110708.66960879424,68877328886.40259,-0.02163285650693303
2025-10-17 00:00:00,108076.72862033188,84773160808.27399,-0.023773576159506926
2025-10-18 00:00:00,106443.61194984637,94325236794.78165,-0.015110715242155126
2025-10-19 00:00:00,107156.00337647724,34412835719.61292,0.0066926649103802305
2025-10-20 00:00:00,108621.134857428,45373692612.3944,0.013672882851026413
2025-10-21 00:00:00,110608.5714932665,60452111148.14008,0.01829696070149822
2025-10-22 00:00:00,108486.1026271664,105841401713.00195,-0.019189008929830664
2025-10-23 00:00:00,107618.4266715404,83996418125.93103,-0.007998037855668438
2025-10-24 00:00:00,110048.51827291628,56192643013.57058,0.022580627468125947
2025-10-25 00:00:00,110997.80437129698,49120903424.344864,0.008626068876516069
2025-10-26 00:00:00,111620.3093731354,23214874411.21217,0.005608264103640126
2025-10-27 00:00:00,114476.01227508576,42483268634.18711,0.025584079796840742
2025-10-28 00:00:00,114182.79442806762,63764801510.65889,-0.0025613911699993164
2025-10-29 00:00:00,112950.34863259472,66299512352.17796,-0.010793620892237898
2025-10-30 00:00:00,110046.66925837284,64235327509.05742,-0.025707573366302472
2025-10-31 00:00:00,108240.76528725718,72648897659.94229,-0.01641034647650874
2025-11-01 00:00:00,109573.90555629117,58800487940.5146,0.01231643425188289
2025-11-02 00:00:00,110014.13556776088,24938475577.84992,0.004017653740046256
2025-11-03 00:00:00,110650.2092823146,35098774843.7742,0.005781745330007526
2025-11-04 00:00:00,106521.0867382576,75068433317.86293,-0.03731689773420932
2025-11-05 00:00:00,101635.2740227234,108965721650.60307,-0.04586709416079804
2025-11-06 00:00:00,103877.9596595516,77083907216.62631,0.022066016532082955
2025-11-07 00:00:00,101322.6402945857,64118217249.57436,-0.024599244857529734
2025-11-08 00:00:00,103396.084215925,93627003785.31018,0.020463777052305065
2025-11-09 00:00:00,102290.13714655169,51095924202.31797,-0.010696218118509515
2025-11-10 00:00:00,104709.67861656273,59952468437.71812,0.023653712249349645
2025-11-11 00:00:00,105909.07272321742,67546556819.52642,0.01145447223696272
2025-11-12 00:00:00,102960.77564500563,71008299178.73956,-0.027838002943495366
2025-11-13 00:00:00,101521.70859453591,63332414142.58827,-0.013976847410623883
2025-11-14 00:00:00,99730.4533956204,100463341916.4732,-0.017644060799543393
2025-11-15 00:00:00,94456.39368235336,113198323665.38872,-0.052883141845805004
2025-11-16 00:00:00,95508.31019889197,39062120798.23745,0.011136530578079062
2025-11-17 00:00:00,94411.32947182968,72645149972.7847,-0.01148570972282803
2025-11-18 00:00:00,92036.7255045672,95794596045.06412,-0.02515168444875049
2025-11-19 00:00:00,92819.759215009,103837258806.01602,0.008507839736246803
2025-11-20 00:00:00,91363.27838693369,82897875507.45229,-0.015691495435810277
2025-11-21 00:00:00,86649.97257918229,99171039191.1295,-0.05158862390850316
2025-11-22 00:00:00,85051.8019295002,135093457122.46468,-0.018443983328692348
2025-11-23 00:00:00,84682.62429147748,42644968955.2184,-0.004340621005640033
2025-11-24 00:00:00,86783.84766839583,60446592409.29218,0.024812922302525076
2025-11-25 00:00:00,88229.35740719768,77606296173.43544,0.016656437547286407
2025-11-26 00:00:00,87310.33159950442,67956444142.18749,-0.010416326659297148
2025-11-27 00:00:00,90474.22677969698,69690430587.90018,0.03623735155085028
2025-11-28 00:00:00,91279.06057176425,59295194347.668594,0.008895724458933607
2025-11-29 00:00:00,90950.37695910994,62833195066.53989,-0.0036008654185906153
2025-11-30 00:00:00,90841.45258193676,39253888201.69327,-0.0011976242519825542
2025-12-01 00:00:00,90406.28448571144,40334819409.84348,-0.00479041322938778
2025-12-02 00:00:00,86281.49519776918,92988982967.24596,-0.04562502829760884
2025-12-03 00:00:00,91344.73275150164,83138039128.81346,0.05868277481894357
2025-12-04 00:00:00,93619.43750817105,81429135004.88295,0.024902418433448315
2025-12-05 00:00:00,92140.70419795792,67878296355.02588,-0.015795152690209924
2025-12-06 00:00:00,89307.09154512963,50193142876.74388,-0.03075310393483066
2025-12-07 00:00:00,89244.7620814118,24818678152.49986,-0.00069792289323789
2025-12-08 00:00:00,90162.90714007126,33912893266.90874,0.010287943373325392
2025-12-09 00:00:00,90618.0535204608,45466493941.40448,0.005048044643042093
2025-12-10 00:00:00,92723.21372069632,54575121853.64529,0.02323113461888915
2025-12-11 00:00:00,92005.13714957412,52189659395.756485,-0.007744302017887561
2025-12-12 00:00:00,92494.17691640416,53232377699.4084,0.005315352837689913
2025-12-13 00:00:00,90307.26028567804,67750393558.62937,-0.02364383038623763
2025-12-14 00:00:00,90257.4292885891,35222775785.402145,-0.0005517939192408727
2025-12-15 00:00:00,88230.77409367911,33808538697.04244,-0.022454164835893686
2025-12-16 00:00:00,86413.9190195637,50630498834.055145,-0.020592079042470512
2025-12-17 00:00:00,87821.88919109134,48317754254.70281,0.016293326208349335
2025-12-18 00:00:00,86064.94716216,48886793507.656334,-0.020005741679143596
2025-12-19 00:00:00,85450.3312009302,58649139178.511856,-0.007141304113877589
2025-12-20 00:00:00,88103.86075721023,51932451056.500565,0.03105347304085293
2025-12-21 00:00:00,88347.94310567998,17103607834.780054,0.002770393333186183
2025-12-22 00:00:00,88577.42038358838,22541294542.323105,0.0025974263784942497
2025-12-23 00:00:00,88491.12020788102,41948947368.21024,-0.0009742909122171239
2025-12-24 00:00:00,87406.43636737975,46353794741.51,-0.012257544462689118
2025-12-25 00:00:00,87642.60888119951,29100645180.040016,0.0027020036925782254
2025-12-26 00:00:00,87229.78066010943,22773603342.32636,-0.004710359793712593
2025-12-27 00:00:00,87305.95655961394,47130449135.78671,0.000873278585914683
2025-12-28 00:00:00,87807.003210775,15670944599.660688,0.0057389744171572055
